IdEquipa,NomeEquipa,DataCriacao,IdUtilizadorCapitaoFK
4876,Arapongas FC,5/3/2024 00:00:00,13359
4877,Villa Luzuriaga FC,2/10/2024 00:00:00,4539
4878,Chikushino FC,11/8/2025 00:00:00,16503
4879,San Vicente de Baracaldo FC,22/9/2025 00:00:00,12744
4880,Caseros FC,31/8/2025 00:00:00,15623
4881,Gillingham FC,15/9/2024 00:00:00,3153
4882,Ginowan FC,26/12/2023 00:00:00,8592
4883,Abengourou FC,23/11/2023 00:00:00,15975
4884,Ciudad Guzmán FC,10/5/2022 00:00:00,6330
4885,Sindangan FC,19/6/2024 00:00:00,4163
4886,Lower Hutt FC,31/10/2025 00:00:00,2804
4887,Delft FC,11/1/2023 00:00:00,12686
4888,Coronel Fabriciano FC,28/3/2023 00:00:00,16686
4889,Bouskoura FC,6/11/2022 00:00:00,7128
4890,Kamianets-Podilskyi FC,1/4/2024 00:00:00,10773
4891,Açailandia FC,14/10/2025 00:00:00,14272
4892,Kalyani FC,22/3/2024 00:00:00,10719
4893,Kilinochchi FC,4/1/2023 00:00:00,13279
4894,Columbia FC,17/11/2024 00:00:00,16335
4895,Paniqui FC,30/9/2022 00:00:00,14094
4896,Saijo FC,29/10/2024 00:00:00,1222
4897,EdDamer FC,21/11/2025 00:00:00,12732
4898,Norwalk FC,10/5/2025 00:00:00,16503
4899,Santa Rosa FC,28/11/2025 00:00:00,8220
4900,Isehara FC,26/10/2024 00:00:00,14756
4901,Zomba FC,4/4/2022 00:00:00,13934
4902,Dolisie FC,11/1/2025 00:00:00,16335
4903,Negapatam FC,2/2/2022 00:00:00,15294
4904,Tourcoing FC,23/5/2024 00:00:00,12206
4905,Eastbourne FC,17/10/2023 00:00:00,5122
4906,Wigan FC,11/7/2024 00:00:00,13847
4907,Libertad FC,5/4/2025 00:00:00,2833
4908,San Rafael FC,18/12/2023 00:00:00,8860
4909,Telde FC,23/10/2025 00:00:00,4241
4910,Thika FC,14/1/2023 00:00:00,15495
4911,Balti FC,9/7/2022 00:00:00,6484
4912,Yunfu FC,9/8/2024 00:00:00,2574
4913,Dongguazhen FC,1/10/2022 00:00:00,12038
4914,Siegen FC,2/2/2025 00:00:00,4936
4915,Tantoyuca FC,24/3/2023 00:00:00,16465
4916,Biak FC,30/9/2024 00:00:00,6902
4917,Elista FC,8/6/2025 00:00:00,385
4918,Yishi FC,8/2/2025 00:00:00,7743
4919,Songea FC,25/6/2022 00:00:00,15401
4920,Mazatenango FC,25/10/2023 00:00:00,9631
4921,Bundi FC,7/1/2023 00:00:00,8081
4922,Rialto FC,1/10/2024 00:00:00,18633
4923,Diyarbakir FC,1/10/2024 00:00:00,17944
4924,Hove FC,7/6/2022 00:00:00,17850
4925,Nyeri FC,8/3/2024 00:00:00,13929
4926,Burzaco FC,23/9/2025 00:00:00,3678
4927,Lida FC,9/6/2023 00:00:00,13661
4928,Manteca FC,12/10/2023 00:00:00,2695
4929,Messaad FC,18/1/2024 00:00:00,8499
4930,Bumba FC,21/11/2023 00:00:00,10624
4931,Araxá FC,18/6/2024 00:00:00,8876
4932,Almirante Tamandaré FC,12/11/2024 00:00:00,13851
4933,Sakado FC,8/7/2024 00:00:00,17568
4934,São Lourenço da Mata FC,23/12/2023 00:00:00,866
4935,Yilong FC,5/5/2022 00:00:00,11285
4936,Novokuybyshevsk FC,14/5/2024 00:00:00,13070
4937,Soasio FC,15/7/2022 00:00:00,6422
4938,Piacenza FC,7/2/2024 00:00:00,8354
4939,Miryang FC,30/4/2025 00:00:00,8783
4940,Houzhuang FC,20/6/2023 00:00:00,19633
4941,Mengdingjie FC,19/5/2025 00:00:00,716
4942,Satu Mare FC,16/2/2023 00:00:00,18393
4943,Hildesheim FC,10/3/2022 00:00:00,6839
4944,Parang FC,12/7/2023 00:00:00,15103
4945,Nantou FC,15/5/2022 00:00:00,14869
4946,Coatepec FC,28/3/2022 00:00:00,7379
4947,Sangju FC,27/9/2022 00:00:00,17768
4948,Mumias FC,31/10/2024 00:00:00,15623
4949,Bhadreswar FC,20/8/2024 00:00:00,12156
4950,Guihulñgan FC,20/11/2024 00:00:00,587
4951,Arden-Arcade FC,3/8/2022 00:00:00,11203
4952,Noginsk FC,17/2/2022 00:00:00,4209
4953,Bethal FC,15/2/2023 00:00:00,16052
4954,Vitry-sur-Seine FC,1/6/2022 00:00:00,17577
4955,Hengnan FC,23/10/2023 00:00:00,7943
4956,El Cajon FC,31/8/2025 00:00:00,753
4957,Níkaia FC,19/9/2024 00:00:00,12455
4958,Calasiao FC,29/6/2024 00:00:00,18757
4959,Burbank FC,23/2/2023 00:00:00,770
4960,Longmont FC,18/3/2025 00:00:00,8438
4961,Lakewood FC,14/5/2022 00:00:00,8498
4962,Mayarí FC,23/9/2023 00:00:00,7795
4963,Mositai FC,26/1/2025 00:00:00,7076
4964,Dhanga?hi?¯ FC,24/2/2022 00:00:00,14525
4965,Igarassu FC,29/5/2022 00:00:00,14996
4966,Kashmar FC,5/3/2022 00:00:00,5112
4967,Klagenfurt FC,23/7/2023 00:00:00,1563
4968,Delta FC,8/11/2022 00:00:00,3633
4969,Chilakalurupet FC,16/4/2024 00:00:00,19944
4970,Chishtian FC,26/1/2022 00:00:00,8034
4971,Sabratah FC,3/12/2024 00:00:00,7797
4972,Leuven FC,1/4/2022 00:00:00,12341
4973,Boryeong FC,5/1/2023 00:00:00,3784
4974,Jingping FC,13/11/2024 00:00:00,15395
4975,Shushtar FC,5/1/2025 00:00:00,789
4976,Teluk Intan FC,13/11/2023 00:00:00,547
4977,Santo Antônio de Jesus FC,9/8/2024 00:00:00,3720
4978,Assis FC,9/9/2023 00:00:00,15120
4979,Oued Zem FC,10/2/2024 00:00:00,16954
4980,Renton FC,11/5/2025 00:00:00,11388
4981,Erdenet FC,12/4/2022 00:00:00,16375
4982,Chatham FC,29/3/2023 00:00:00,8642
4983,‘Ibri FC,23/9/2024 00:00:00,16344
4984,Vista FC,19/3/2023 00:00:00,1561
4985,Zheleznogorsk FC,27/10/2023 00:00:00,9193
4986,Logan FC,24/10/2023 00:00:00,5051
4987,Sungai Penuh FC,19/1/2024 00:00:00,7968
4988,Lae FC,10/10/2022 00:00:00,16934
4989,Prescott Valley FC,26/2/2023 00:00:00,18943
4990,Trinidad FC,1/10/2022 00:00:00,7133
4991,Olomouc FC,8/8/2022 00:00:00,14731
4992,Balsas FC,1/2/2023 00:00:00,1033
4993,Pleven FC,11/7/2025 00:00:00,2659
4994,Vacaville FC,4/4/2022 00:00:00,4168
4995,Santa Cruz FC,14/10/2023 00:00:00,5801
4996,San Luis de la Paz FC,24/1/2024 00:00:00,513
4997,Aïn Oussera FC,24/4/2023 00:00:00,762
4998,Liancheng FC,17/5/2022 00:00:00,18724
4999,Kawachinagano FC,19/3/2025 00:00:00,14702
5000,Kousséri FC,23/10/2022 00:00:00,2832
5001,Mestre FC,22/4/2023 00:00:00,5347
5002,Radès FC,23/1/2024 00:00:00,5683
5003,Weifen FC,29/3/2024 00:00:00,2799
5004,Edinburg FC,27/7/2025 00:00:00,6741
5005,Kanoya FC,27/4/2025 00:00:00,4358
5006,Gütersloh FC,17/4/2023 00:00:00,4673
5007,Oum el Bouaghi FC,16/10/2025 00:00:00,10892
5008,Carmel FC,1/6/2024 00:00:00,10965
5009,Spokane Valley FC,18/5/2023 00:00:00,17989
5010,Ancona FC,25/3/2024 00:00:00,14516
5011,San Angelo FC,12/6/2024 00:00:00,5309
5012,Port Blair FC,9/11/2024 00:00:00,5270
5013,Karabük FC,26/6/2025 00:00:00,12033
5014,Muriaé FC,9/1/2025 00:00:00,10452
5015,Salihorsk FC,20/7/2022 00:00:00,4417
5016,Kpalimé FC,30/9/2025 00:00:00,8658
5017,Umuarama FC,25/11/2023 00:00:00,16344
5018,Kaiserslautern FC,3/1/2022 00:00:00,17002
5019,Gangtok FC,10/2/2023 00:00:00,6837
5020,Diourbel FC,6/5/2022 00:00:00,3013
5021,La Crosse FC,31/3/2023 00:00:00,4382
5022,Ahar FC,12/8/2025 00:00:00,274
5023,Konan FC,15/7/2023 00:00:00,1036
5024,Masjed Soleyman FC,7/6/2022 00:00:00,12590
5025,Mairiporã FC,13/6/2025 00:00:00,5744
5026,Torbat-e Jam FC,15/7/2025 00:00:00,1965
5027,Edison FC,21/12/2022 00:00:00,1445
5028,Idaho Falls FC,28/8/2024 00:00:00,18458
5029,Lamitan FC,12/2/2024 00:00:00,5781
5030,Holland FC,18/6/2024 00:00:00,6122
5031,Red Deer FC,24/6/2022 00:00:00,6303
5032,Charlottesville FC,9/5/2024 00:00:00,18471
5033,Shahrisabz FC,23/10/2025 00:00:00,12050
5034,Talipao FC,14/6/2022 00:00:00,19056
5035,Longview FC,19/5/2023 00:00:00,9846
5036,Créteil FC,10/6/2022 00:00:00,1122
5037,Lincoln FC,11/6/2022 00:00:00,12366
5038,Navapolatsk FC,9/10/2022 00:00:00,1221
5039,Formosa FC,29/7/2024 00:00:00,7829
5040,Nanxicun FC,4/3/2025 00:00:00,13952
5041,Woodbridge FC,21/3/2025 00:00:00,18472
5042,Bacabal FC,2/6/2025 00:00:00,9586
5043,Tracy FC,19/9/2024 00:00:00,5907
5044,Kamloops FC,6/11/2022 00:00:00,8544
5045,Rayleigh FC,3/5/2024 00:00:00,14877
5046,Dunedin FC,17/11/2022 00:00:00,19685
5047,Râmnicu Vâlcea FC,15/12/2023 00:00:00,14601
5048,Viseu FC,12/5/2024 00:00:00,17855
5049,Ashiya FC,29/3/2024 00:00:00,7977
5050,Dhulian FC,9/5/2024 00:00:00,15758
5051,Bayeux FC,8/12/2023 00:00:00,16431
5052,Kohima FC,25/8/2024 00:00:00,15998
5053,Hemel Hempstead FC,20/3/2024 00:00:00,18785
5054,Aubervilliers FC,8/6/2023 00:00:00,17658
5055,Ming?çevir FC,19/9/2024 00:00:00,9804
5056,Chipata FC,12/8/2024 00:00:00,14065
5057,Khanty-Mansiysk FC,16/3/2024 00:00:00,12971
5058,Ciudad General Belgrano FC,15/6/2025 00:00:00,8634
5059,Maribor FC,3/9/2022 00:00:00,2903
5060,Galle FC,24/8/2023 00:00:00,9997
5061,Yashio FC,31/10/2023 00:00:00,11138
5062,Bismarck FC,13/2/2022 00:00:00,15915
5063,Her?liyya FC,14/3/2022 00:00:00,9660
5064,Yên Bái FC,18/2/2024 00:00:00,1003
5065,Santiago de Compostela FC,16/10/2023 00:00:00,6765
5066,Malindi FC,17/12/2023 00:00:00,19487
5067,Catarman FC,13/7/2023 00:00:00,637
5068,Bath FC,25/2/2023 00:00:00,6003
5069,Janakpur FC,30/11/2024 00:00:00,12419
5070,San Fernando FC,15/9/2022 00:00:00,8452
5071,Half Way Tree FC,28/10/2025 00:00:00,12579
5072,Orem FC,26/6/2023 00:00:00,11393
5073,Inagi FC,4/3/2023 00:00:00,16777
5074,V? Thanh FC,3/12/2023 00:00:00,7157
5075,San Joaquín FC,25/9/2025 00:00:00,612
5076,Tumbes FC,4/4/2022 00:00:00,5032
5077,Isulan FC,9/6/2023 00:00:00,11422
5078,Tecomán FC,22/8/2023 00:00:00,6562
5079,Petapa FC,14/6/2025 00:00:00,147
5080,Sidi Slimane FC,16/4/2022 00:00:00,13469
5081,Xirdalan FC,14/11/2024 00:00:00,4687
5082,Wangqing FC,15/7/2024 00:00:00,12037
5083,Komae FC,16/12/2022 00:00:00,3843
5084,Colombes FC,18/4/2025 00:00:00,4033
5085,Darlington FC,22/7/2023 00:00:00,5209
5086,Sibolga FC,10/2/2022 00:00:00,13322
5087,Bunia FC,28/8/2024 00:00:00,10097
5088,Arauca FC,22/5/2025 00:00:00,1696
5089,La Reina FC,21/10/2025 00:00:00,175
5090,La Marsa FC,9/10/2024 00:00:00,10780
5091,Yishui FC,2/8/2024 00:00:00,13318
5092,Marmagao FC,19/4/2023 00:00:00,16386
5093,Levallois-Perret FC,17/11/2025 00:00:00,4037
5094,San Francisco Solano FC,16/9/2023 00:00:00,931
5095,Ziftá FC,14/11/2022 00:00:00,5732
5096,Kakamega FC,10/2/2024 00:00:00,13168
5097,Schwerin FC,20/9/2025 00:00:00,18030
5098,Guercif FC,16/5/2023 00:00:00,16530
5099,Székesfehérvár FC,14/11/2025 00:00:00,19229
5100,Errachidia FC,31/3/2024 00:00:00,19257
5101,Lingtang FC,30/3/2025 00:00:00,17204
5102,Yotsukaido FC,5/1/2025 00:00:00,13420
5103,Ceské Budejovice FC,26/10/2022 00:00:00,9218
5104,Río Gallegos FC,30/10/2024 00:00:00,10794
5105,Fenggang FC,1/6/2024 00:00:00,11099
5106,Tataouine FC,13/10/2023 00:00:00,4604
5107,Ludwigsburg FC,25/8/2023 00:00:00,10170
5108,Compton FC,26/6/2025 00:00:00,14989
5109,Esslingen FC,5/9/2024 00:00:00,19191
5110,Nisshin FC,2/11/2023 00:00:00,6645
5111,Xiancun FC,8/1/2022 00:00:00,1024
5112,Obu FC,17/12/2023 00:00:00,10668
5113,Sunrise FC,5/6/2022 00:00:00,200
5114,Wimbledon FC,10/10/2022 00:00:00,3762
5115,Ciudad Lázaro Cárdenas FC,5/6/2023 00:00:00,15842
5116,Mtwara FC,16/12/2024 00:00:00,14791
5117,Ben Arous FC,24/4/2024 00:00:00,7218
5118,Watford FC,15/2/2024 00:00:00,2165
5119,Quincy FC,24/11/2024 00:00:00,4639
5120,Monte Chingolo FC,27/7/2024 00:00:00,273
5121,Lynn FC,13/8/2022 00:00:00,19829
5122,Drobeta-Turnu Severin FC,17/2/2025 00:00:00,364
5123,Ben Guerir FC,6/9/2022 00:00:00,4703
5124,Vanadzor FC,3/2/2024 00:00:00,4388
5125,Hastings FC,17/7/2023 00:00:00,9931
5126,Suceava FC,5/11/2023 00:00:00,4537
5127,Al Fujayrah FC,5/1/2024 00:00:00,6316
5128,Brusque FC,26/5/2024 00:00:00,15664
5129,Amstelveen FC,27/9/2024 00:00:00,19492
5130,Tartu FC,18/12/2023 00:00:00,16274
5131,Makeni FC,16/9/2023 00:00:00,16098
5132,Itanhaém FC,20/2/2025 00:00:00,17938
5133,Hradec Králové FC,10/5/2023 00:00:00,3677
5134,Nuneaton FC,7/8/2024 00:00:00,1917
5135,South Gate FC,18/6/2023 00:00:00,11288
5136,Kargilik FC,25/5/2024 00:00:00,8993
5137,Miaoli FC,3/12/2024 00:00:00,16291
5138,Ciudad de Melilla FC,3/2/2022 00:00:00,2212
5139,Stevenage FC,9/4/2023 00:00:00,16602
5140,Kirkland FC,19/7/2025 00:00:00,16661
5141,Ústí nad Labem FC,8/5/2025 00:00:00,8704
5142,Pardubice FC,19/7/2023 00:00:00,11848
5143,Magadan FC,24/5/2024 00:00:00,16072
5144,Bender FC,31/12/2025 00:00:00,15152
5145,Panevežys FC,2/12/2023 00:00:00,1796
5146,Oulad Teïma FC,7/12/2022 00:00:00,19313
5147,Jaffna FC,28/10/2024 00:00:00,12324
5148,Queluz FC,27/9/2025 00:00:00,18348
5149,Settsu FC,5/4/2023 00:00:00,4405
5150,Hartlepool FC,3/4/2024 00:00:00,12770
5151,Wako FC,2/2/2024 00:00:00,11102
5152,Aulnay-sous-Bois FC,21/9/2025 00:00:00,18084
5153,Francistown FC,23/11/2024 00:00:00,19435
5154,Chester FC,14/2/2024 00:00:00,10223
5155,Lobnya FC,29/8/2022 00:00:00,11430
5156,Kalibo FC,10/10/2023 00:00:00,17474
5157,Jönköping FC,31/10/2025 00:00:00,9607
5158,Ama FC,14/2/2025 00:00:00,2295
5159,Umeå FC,11/1/2022 00:00:00,2816
5160,Poitiers FC,8/2/2024 00:00:00,241
5161,Glyfáda FC,2/6/2024 00:00:00,19670
5162,Kitanagoya FC,4/7/2025 00:00:00,789
5163,Remedios de Escalada FC,13/3/2022 00:00:00,9638
5164,Babahoyo FC,13/6/2025 00:00:00,1869
5165,Jangipur FC,4/2/2022 00:00:00,4430
5166,Acayucan FC,4/5/2025 00:00:00,12607
5167,Westminster FC,23/3/2025 00:00:00,8248
5168,Dobrich FC,20/7/2023 00:00:00,12788
5169,Xicotepec de Juárez FC,6/4/2024 00:00:00,19126
5170,Germantown FC,27/3/2024 00:00:00,3773
5171,Tartus FC,13/5/2025 00:00:00,7339
5172,Fuengirola FC,1/2/2024 00:00:00,4175
5173,Higashiyamato FC,25/12/2024 00:00:00,366
5174,Catanzaro FC,16/5/2024 00:00:00,2090
5175,Valjevo FC,31/5/2024 00:00:00,11823
5176,Santa Monica FC,17/1/2023 00:00:00,7230
5177,Jalal-Abad FC,21/9/2025 00:00:00,15640
5178,Tala FC,18/3/2022 00:00:00,16410
5179,Prešov FC,30/7/2024 00:00:00,3626
5180,Balkanabat FC,18/8/2024 00:00:00,7062
5181,Ipil FC,20/4/2024 00:00:00,12573
5182,Takasagocho-takasemachi FC,9/9/2023 00:00:00,16320
5183,Sliven FC,3/9/2022 00:00:00,5721
5184,Mechelen FC,8/4/2025 00:00:00,14456
5185,As Salt FC,6/10/2022 00:00:00,14962
5186,Mukacheve FC,9/9/2022 00:00:00,8036
5187,Tangxing FC,18/12/2022 00:00:00,19830
5188,Nabatîyé FC,9/12/2025 00:00:00,16367
5189,Daxincun FC,9/10/2022 00:00:00,13448
5190,Vólos FC,11/4/2024 00:00:00,11754
5191,Al Wakrah FC,17/8/2023 00:00:00,18151
5192,Viana do Castelo FC,24/4/2022 00:00:00,13387
5193,Miami Beach FC,22/10/2023 00:00:00,18531
5194,Apizaco FC,18/6/2022 00:00:00,13806
5195,San Leandro FC,24/7/2024 00:00:00,11104
5196,Aylesbury FC,4/3/2024 00:00:00,8971
5197,Sesto San Giovanni FC,2/6/2022 00:00:00,5793
5198,Warabi FC,30/7/2025 00:00:00,9471
5199,Prosperidad FC,4/1/2022 00:00:00,6530
5200,Bertoua FC,30/12/2025 00:00:00,12372
5201,Alabel FC,16/9/2022 00:00:00,11378
5202,Versailles FC,8/7/2024 00:00:00,13142
5203,Coronel Oviedo FC,23/5/2024 00:00:00,410
5204,Darayya FC,28/12/2024 00:00:00,13245
5205,Ayase FC,3/11/2023 00:00:00,15689
5206,Mersin FC,9/9/2024 00:00:00,5892
5207,Ciudad de Ceuta FC,1/2/2025 00:00:00,19509
5208,Ébolowa FC,19/1/2025 00:00:00,6730
5209,Sabaneta FC,22/12/2023 00:00:00,19145
5210,Torre del Greco FC,17/1/2024 00:00:00,1956
5211,Maasin FC,28/11/2024 00:00:00,11549
5212,San Juan de los Morros FC,21/2/2024 00:00:00,13573
5213,Citrus Heights FC,24/11/2024 00:00:00,10559
5214,Salina Cruz FC,15/2/2023 00:00:00,18055
5215,State College FC,17/12/2025 00:00:00,16423
5216,San Baudilio de Llobregat FC,7/6/2024 00:00:00,5188
5217,Lokossa FC,17/7/2022 00:00:00,1349
5218,Clichy FC,22/11/2025 00:00:00,3630
5219,Maldonado FC,27/10/2025 00:00:00,5669
5220,Burnley FC,18/11/2023 00:00:00,12156
5221,Mardin FC,4/2/2025 00:00:00,3965
5222,Xishancun FC,14/12/2023 00:00:00,7290
5223,Ezpeleta FC,24/11/2023 00:00:00,15783
5224,Mingxing FC,10/9/2024 00:00:00,17297
5225,Nakhon Sawan FC,22/10/2025 00:00:00,4368
5226,Saint Albans FC,20/10/2025 00:00:00,13070
5227,Villa Celina FC,13/11/2025 00:00:00,18005
5228,Issy-les-Moulineaux FC,1/8/2024 00:00:00,10041
5229,Loznica FC,2/1/2025 00:00:00,10353
5230,Tucupita FC,4/1/2025 00:00:00,19500
5231,Ath Thawrah FC,16/1/2023 00:00:00,18785
5232,Tacámbaro de Codallos FC,18/7/2023 00:00:00,5053
5233,Ciudad Lerdo FC,8/8/2022 00:00:00,11663
5234,Owariasahi FC,28/12/2022 00:00:00,18782
5235,Piatra Neamt FC,2/9/2022 00:00:00,19581
5236,Hawthorne FC,12/1/2024 00:00:00,12240
5237,Kouvola FC,17/5/2025 00:00:00,98
5238,Kuznetsk FC,9/4/2025 00:00:00,16174
5239,Toledo FC,9/6/2025 00:00:00,6331
5240,Busto Arsizio FC,19/5/2025 00:00:00,11025
5241,El Bayadh FC,3/2/2023 00:00:00,227
5242,Como FC,6/1/2024 00:00:00,13167
5243,Pori FC,14/8/2025 00:00:00,3491
5244,Manfalut FC,13/12/2022 00:00:00,8679
5245,Baj Baj FC,27/7/2023 00:00:00,7966
5246,Cozumel FC,23/8/2023 00:00:00,1388
5247,Al Mu?arraq FC,27/12/2023 00:00:00,3489
5248,Louga FC,23/2/2024 00:00:00,19146
5249,Mbarara FC,14/7/2023 00:00:00,16867
5250,Whittier FC,12/9/2022 00:00:00,1922
5251,Clifton FC,16/8/2022 00:00:00,15092
5252,Puerto Maldonado FC,9/8/2022 00:00:00,10982
5253,He?au?a FC,20/1/2023 00:00:00,11357
5254,Chaguanas FC,1/4/2023 00:00:00,18192
5255,Nazareth FC,6/6/2022 00:00:00,11535
5256,Uman FC,7/2/2023 00:00:00,19468
5257,Nabunturan FC,31/7/2025 00:00:00,12302
5258,Ouidah FC,19/8/2024 00:00:00,16186
5259,Nagaoka FC,8/12/2024 00:00:00,1601
5260,Osijek FC,7/1/2023 00:00:00,5774
5261,Chervonohrad FC,23/2/2022 00:00:00,19160
5262,Lucerne FC,29/1/2024 00:00:00,5746
5263,Bumahen FC,5/7/2022 00:00:00,12581
5264,Kunitachi FC,13/2/2025 00:00:00,14045
5265,Tecate FC,5/12/2023 00:00:00,7247
5266,Newmarket FC,25/11/2025 00:00:00,12493
5267,Milpitas FC,5/10/2025 00:00:00,15445
5268,Barahona FC,30/11/2023 00:00:00,12009
5269,Ho FC,1/2/2022 00:00:00,15632
5270,Phuket FC,9/8/2024 00:00:00,9643
5271,Le Bardo FC,31/7/2024 00:00:00,2296
5272,Kayes FC,18/6/2023 00:00:00,12905
5273,Champigny-sur-Marne FC,4/1/2022 00:00:00,13174
5274,Chatham FC,7/1/2023 00:00:00,1248
5275,Alhambra FC,14/12/2025 00:00:00,11507
5276,Žilina FC,11/4/2025 00:00:00,13539
5277,Batley FC,16/12/2024 00:00:00,19437
5278,Esteio FC,25/4/2023 00:00:00,14001
5279,Resita FC,11/10/2022 00:00:00,15960
5280,Shinkai FC,22/8/2024 00:00:00,2875
5281,Antsiranana FC,4/6/2023 00:00:00,10186
5282,Kirtipur FC,4/6/2022 00:00:00,18905
5283,Casoria FC,5/8/2024 00:00:00,789
5284,Purmerend FC,25/7/2022 00:00:00,16888
5285,Rueil-Malmaison FC,14/2/2024 00:00:00,18845
5286,Scunthorpe FC,3/11/2022 00:00:00,6304
5287,Dudley FC,8/6/2024 00:00:00,9497
5288,Ban Talat Rangsit FC,28/2/2022 00:00:00,750
5289,Târgu Jiu FC,12/6/2022 00:00:00,11793
5290,Silao FC,3/12/2024 00:00:00,9466
5291,Upper Darby FC,13/11/2025 00:00:00,10526
5292,Abomey FC,17/3/2025 00:00:00,5415
5293,Kiyose FC,11/9/2025 00:00:00,3210
5294,Mountain View FC,10/8/2022 00:00:00,972
5295,Shumen FC,16/10/2025 00:00:00,4056
5296,Tanuku FC,2/6/2025 00:00:00,10333
5297,Juchitán de Zaragoza FC,26/8/2025 00:00:00,1492
5298,White Rock FC,13/1/2025 00:00:00,17601
5299,Elbasan FC,4/11/2024 00:00:00,8359
5300,Campo Formoso FC,21/8/2025 00:00:00,15152
5301,Weston-super-Mare FC,7/12/2025 00:00:00,4812
5302,Néa Ionía FC,10/3/2024 00:00:00,15245
5303,South Shields FC,17/10/2023 00:00:00,8669
5304,Saint-Maur-des-Fossés FC,6/4/2025 00:00:00,15034
5305,Schiedam FC,2/10/2023 00:00:00,3018
5306,Huolu FC,16/1/2023 00:00:00,15312
5307,Buena Park FC,28/11/2024 00:00:00,17528
5308,Silver Spring FC,14/12/2025 00:00:00,16483
5309,Bani Mazar FC,19/8/2022 00:00:00,10106
5310,Daugavpils FC,18/7/2025 00:00:00,7127
5311,Ivanteyevka FC,27/6/2022 00:00:00,16230
5312,Los Reyes de Salgado FC,31/5/2023 00:00:00,16777
5313,Cinisello Balsamo FC,16/8/2023 00:00:00,17345
5314,Kashiba FC,12/10/2025 00:00:00,6286
5315,Hakkari FC,20/2/2025 00:00:00,13329
5316,Drancy FC,23/2/2025 00:00:00,11758
5317,Somerville FC,13/5/2023 00:00:00,16771
5318,Bury FC,8/6/2024 00:00:00,5083
5319,Chalándri FC,27/10/2022 00:00:00,10918
5320,Le Kram FC,15/11/2024 00:00:00,13380
5321,Paisley FC,24/9/2024 00:00:00,1449
5322,Deerfield Beach FC,4/5/2025 00:00:00,4611
5323,Târgoviste FC,23/12/2023 00:00:00,16252
5324,Galway FC,9/6/2025 00:00:00,944
5325,Natitingou FC,2/2/2022 00:00:00,7323
5326,Rubí FC,24/11/2023 00:00:00,18551
5327,Barreiro FC,21/7/2025 00:00:00,4458
5328,Paysandú FC,22/6/2024 00:00:00,19573
5329,Cicero FC,11/12/2022 00:00:00,761
5330,Atakpamé FC,10/11/2022 00:00:00,6548
5331,Focsani FC,25/2/2023 00:00:00,7721
5332,Cabadbaran FC,10/2/2025 00:00:00,563
5333,Tejupilco FC,13/10/2024 00:00:00,368
5334,Ragusa FC,15/2/2023 00:00:00,8601
5335,Zuwarah FC,12/4/2025 00:00:00,4592
5336,Shancheng FC,3/11/2022 00:00:00,8979
5337,Fnidq FC,19/2/2025 00:00:00,15303
5338,Puerto Ayacucho FC,25/7/2025 00:00:00,11849
5339,Chiquimula FC,8/10/2023 00:00:00,8788
5340,Lawrence FC,20/4/2025 00:00:00,3607
5341,Sidi Qacem FC,15/5/2024 00:00:00,16766
5342,Izumiotsu FC,16/1/2022 00:00:00,18622
5343,Mansfield FC,20/4/2025 00:00:00,6150
5344,Bracknell FC,17/12/2025 00:00:00,3577
5345,Avilés FC,19/8/2025 00:00:00,13760
5346,Balagtas FC,12/5/2025 00:00:00,667
5347,Nakhon Pathom FC,14/6/2023 00:00:00,13823
5348,Mahdia FC,30/4/2023 00:00:00,12430
5349,Cheyenne FC,12/9/2025 00:00:00,9614
5350,Ubon Ratchathani FC,24/11/2024 00:00:00,19100
5351,Lomas del Mirador FC,6/2/2024 00:00:00,9126
5352,Carlisle FC,19/11/2024 00:00:00,2698
5353,Garissa FC,1/1/2025 00:00:00,5814
5354,Tustin FC,12/1/2024 00:00:00,4809
5355,Lakewood FC,19/2/2024 00:00:00,15927
5356,Lisala FC,10/9/2025 00:00:00,18641
5357,East Kilbride FC,2/9/2025 00:00:00,13654
5358,Szombathely FC,23/9/2023 00:00:00,8470
5359,Banská Bystrica FC,9/9/2023 00:00:00,15992
5360,Frontera FC,30/6/2023 00:00:00,6249
5361,Pine Hills FC,3/9/2024 00:00:00,696
5362,Katano FC,18/6/2022 00:00:00,3042
5363,Ra‘ananna FC,10/6/2025 00:00:00,4906
5364,Perote FC,5/6/2023 00:00:00,9940
5365,Aveiro FC,6/8/2024 00:00:00,8644
5366,Tambacounda FC,25/11/2024 00:00:00,288
5367,La Rochelle FC,16/11/2024 00:00:00,2531
5368,Mpanda FC,11/5/2023 00:00:00,536
5369,Burton upon Trent FC,29/7/2023 00:00:00,18880
5370,Pau FC,30/12/2025 00:00:00,18845
5371,New Rochelle FC,26/5/2023 00:00:00,3687
5372,Bokhtar FC,16/3/2024 00:00:00,8694
5373,Moulay Abdallah FC,11/2/2023 00:00:00,6076
5374,Lebanon FC,21/7/2024 00:00:00,6149
5375,Godawari?¯ FC,9/9/2024 00:00:00,14891
5376,Maghaghah FC,1/1/2025 00:00:00,18975
5377,Wa FC,9/1/2025 00:00:00,15531
5378,Nitra FC,14/1/2024 00:00:00,9167
5379,Lelystad FC,23/2/2024 00:00:00,3528
5380,Crewe FC,18/6/2023 00:00:00,18581
5381,Gladbeck FC,24/3/2025 00:00:00,14469
