29865;Hecelchakán FC;10/02/2024;137225;|Hecelchakán FC
29866;Bertem FC;08/10/2025;129438;|Bertem FC
29867;Santa Clara La Laguna FC;31/10/2022;40845;|Santa Clara La Laguna FC
29868;Tokunoshima FC;17/08/2025;80568;|Tokunoshima FC
29869;Vashon FC;20/06/2023;55876;|Vashon FC
29870;Grand-Couronne FC;25/07/2024;100362;|Grand-Couronne FC
29871;Ban Bong Tai FC;26/08/2023;145608;|Ban Bong Tai FC
29872;Angelim FC;15/05/2023;109193;|Angelim FC
29873;Alvorada do Sul FC;28/10/2023;71341;|Alvorada do Sul FC
29874;Nieuw-Lekkerland FC;12/10/2023;134545;|Nieuw-Lekkerland FC
29875;Canton FC;19/12/2022;56892;|Canton FC
29876;Fenggeling FC;17/12/2024;119037;|Fenggeling FC
29877;Weston FC;09/08/2023;72963;|Weston FC
29878;Fiumefreddo di Sicilia FC;02/06/2022;73870;|Fiumefreddo di Sicilia FC
29879;Bomareddipalli FC;19/06/2023;145465;|Bomareddipalli FC
29880;Miradouro FC;12/06/2023;128600;|Miradouro FC
29881;Augustdorf FC;30/08/2023;142530;|Augustdorf FC
29882;Sant’Egidio alla Vibrata FC;11/06/2022;54296;|Sant’Egidio alla Vibrata FC
29883;Chivhu FC;20/08/2024;84731;|Chivhu FC
29884;Caetanópolis FC;21/12/2022;50438;|Caetanópolis FC
29885;Pliezhausen FC;18/04/2025;110950;|Pliezhausen FC
29886;Kilkunda FC;29/06/2023;76727;|Kilkunda FC
29887;Ertil FC;28/04/2024;31000;|Ertil FC
29888;Binéfar FC;08/09/2022;9522;|Binéfar FC
29889;Mondaí FC;24/03/2023;27526;|Mondaí FC
29890;Arden Hills FC;31/01/2022;88125;|Arden Hills FC
29891;São Romão FC;28/05/2023;105313;|São Romão FC
29892;Kenafif FC;19/12/2024;65457;|Kenafif FC
29893;Paranacity FC;28/02/2023;149757;|Paranacity FC
29894;Parnaguá FC;16/12/2023;76494;|Parnaguá FC
29895;Lillers FC;28/10/2023;133670;|Lillers FC
29896;Guadalupe FC;24/01/2023;133236;|Guadalupe FC
29897;Pine Ridge FC;18/01/2022;33568;|Pine Ridge FC
29898;Selkirk FC;02/11/2022;47867;|Selkirk FC
29899;Saint-Félicien FC;06/12/2022;95402;|Saint-Félicien FC
29900;Primavera FC;11/08/2024;38765;|Primavera FC
29901;Bierbeek FC;04/01/2025;92495;|Bierbeek FC
29902;Piranhas FC;10/02/2022;20972;|Piranhas FC
29903;T?lin FC;24/11/2022;71592;|T?lin FC
29904;Medulla FC;25/03/2022;21287;|Medulla FC
29905;São Francisco FC;26/08/2023;141861;|São Francisco FC
29906;Lanškroun FC;03/01/2025;122265;|Lanškroun FC
29907;Slatina FC;28/12/2023;139468;|Slatina FC
29908;Independence FC;15/08/2022;118485;|Independence FC
29909;Iizuna FC;05/08/2022;109675;|Iizuna FC
29910;Madridejos FC;13/09/2022;44900;|Madridejos FC
29911;Manubolu FC;30/09/2024;143306;|Manubolu FC
29912;Kapuvár FC;13/12/2022;103411;|Kapuvár FC
29913;Doraville FC;20/06/2022;3368;|Doraville FC
29914;Rum FC;03/06/2022;87287;|Rum FC
29915;Caldera FC;17/05/2022;89408;|Caldera FC
29916;Busca FC;26/08/2024;27406;|Busca FC
29917;Steinen FC;05/07/2024;56793;|Steinen FC
29918;Hawkesbury FC;24/08/2024;50313;|Hawkesbury FC
29919;Àrvorezinha FC;29/11/2025;5468;|Àrvorezinha FC
29920;Soverato Marina FC;12/11/2022;82429;|Soverato Marina FC
29921;Oster FC;11/05/2024;19508;|Oster FC
29922;São João d’Aliança FC;21/05/2025;147561;|São João d’Aliança FC
29923;Fontoura Xavier FC;14/07/2025;19804;|Fontoura Xavier FC
29924;Moimenta da Beira FC;15/10/2024;39064;|Moimenta da Beira FC
29925;Birkenau FC;29/08/2022;41280;|Birkenau FC
29926;Pires Ferreira FC;24/04/2024;85405;|Pires Ferreira FC
29927;Três Cachoeiras FC;19/02/2025;58350;|Três Cachoeiras FC
29928;Alguazas FC;18/10/2025;8550;|Alguazas FC
29929;Nordkirchen FC;11/04/2025;59953;|Nordkirchen FC
29930;Francisco Badaró FC;25/04/2023;134162;|Francisco Badaró FC
29931;Plattekill FC;04/09/2024;53739;|Plattekill FC
29932;Lonquimay FC;16/02/2025;23301;|Lonquimay FC
29933;Meuselwitz FC;15/07/2022;132402;|Meuselwitz FC
29934;Cypress Gardens FC;22/04/2024;26494;|Cypress Gardens FC
29935;Itapé FC;09/03/2022;33594;|Itapé FC
29936;Taufkirchen FC;01/04/2025;56530;|Taufkirchen FC
29937;L?govoy FC;20/08/2022;16601;|L?govoy FC
29938;Pebble Creek FC;09/07/2023;45354;|Pebble Creek FC
29939;Martinópole FC;31/10/2022;45369;|Martinópole FC
29940;Mucugê FC;31/10/2023;122351;|Mucugê FC
29941;Melvindale FC;27/12/2025;56588;|Melvindale FC
29942;La’tamna FC;08/09/2023;5716;|La’tamna FC
29943;Wildberg FC;29/01/2022;66700;|Wildberg FC
29944;Elmas FC;21/08/2022;20046;|Elmas FC
29945;Sauk Village FC;28/05/2025;96353;|Sauk Village FC
29946;Maraw? FC;15/10/2023;99024;|Maraw? FC
29947;Bisignano FC;26/05/2023;137306;|Bisignano FC
29948;Ronda Alta FC;19/07/2025;59781;|Ronda Alta FC
29949;Clearfield FC;03/05/2025;137937;|Clearfield FC
29950;Fanzhao FC;08/06/2023;83255;|Fanzhao FC
29951;Andergrove FC;20/04/2022;134121;|Andergrove FC
29952;Nishi FC;22/10/2024;120540;|Nishi FC
29953;Senhora dos Remédios FC;26/07/2022;11534;|Senhora dos Remédios FC
29954;Villamarchante FC;12/06/2023;31802;|Villamarchante FC
29955;Santa María de Palautordera FC;06/12/2025;101703;|Santa María de Palautordera FC
29956;Radyvyliv FC;17/11/2022;5494;|Radyvyliv FC
29957;Hadi?ya FC;07/07/2022;6827;|Hadi?ya FC
29958;Pella FC;16/08/2022;98252;|Pella FC
29959;Charalá FC;11/09/2023;144796;|Charalá FC
29960;Luza FC;23/11/2023;104245;|Luza FC
29961;Caracol FC;19/03/2025;9408;|Caracol FC
29962;Tanggemu Nongchang FC;13/11/2025;73396;|Tanggemu Nongchang FC
29963;Balangkayan FC;13/07/2023;25052;|Balangkayan FC
29964;Cuorgnè FC;21/11/2025;32914;|Cuorgnè FC
29965;Oppeano FC;13/07/2024;36883;|Oppeano FC
29966;Vétraz-Monthoux FC;10/05/2025;97743;|Vétraz-Monthoux FC
29967;Pôrto Xavier FC;17/03/2024;149941;|Pôrto Xavier FC
29968;Wingles FC;17/03/2022;99314;|Wingles FC
29969;Sedico FC;16/10/2023;89454;|Sedico FC
29970;Blumberg FC;26/07/2023;18342;|Blumberg FC
29971;Bad Orb FC;01/04/2024;111096;|Bad Orb FC
29972;Tarashcha FC;10/05/2023;36989;|Tarashcha FC
29973;Eumseong FC;19/02/2022;110869;|Eumseong FC
29974;Honw?da FC;13/11/2024;127173;|Honw?da FC
29975;Sparta FC;13/10/2024;65952;|Sparta FC
29976;Fl?mânzi FC;01/02/2023;115769;|Fl?mânzi FC
29977;Box Elder FC;08/01/2025;31435;|Box Elder FC
29978;Middle Island FC;15/02/2023;6016;|Middle Island FC
29979;Seyé FC;29/09/2023;130683;|Seyé FC
29980;Redentora FC;24/12/2025;33295;|Redentora FC
29981;Mariluz FC;06/03/2024;65559;|Mariluz FC
29982;Qovlar FC;28/10/2025;127039;|Qovlar FC
29983;Friedeburg FC;06/12/2024;18269;|Friedeburg FC
29984;Palafolls FC;06/12/2025;54689;|Palafolls FC
29985;Roberval FC;22/04/2022;121307;|Roberval FC
29986;Cumaru FC;30/09/2023;110923;|Cumaru FC
29987;Bad Wildbad FC;25/11/2024;95215;|Bad Wildbad FC
29988;Sniatyn FC;28/12/2024;95770;|Sniatyn FC
29989;Sainte-Agathe-des-Monts FC;08/10/2024;140366;|Sainte-Agathe-des-Monts FC
29990;Shyroke FC;30/03/2024;91372;|Shyroke FC
29991;Padbury FC;11/07/2025;1627;|Padbury FC
29992;Borzna FC;12/09/2025;50713;|Borzna FC
29993;Pithiviers FC;31/10/2025;68042;|Pithiviers FC
29994;Steinfeld FC;10/03/2022;50907;|Steinfeld FC
29995;Jemaat Oulad Mhamed FC;21/11/2024;17854;|Jemaat Oulad Mhamed FC
29996;Emsbüren FC;08/07/2024;79495;|Emsbüren FC
29997;Barrington FC;07/06/2025;124947;|Barrington FC
29998;Launaguet FC;08/04/2025;126389;|Launaguet FC
29999;Teplodar FC;12/08/2024;1354;|Teplodar FC
30000;Mstsislaw FC;11/07/2024;132579;|Mstsislaw FC
30001;North Dumfries FC;19/10/2022;55651;|North Dumfries FC
30002;Carqueiranne FC;25/12/2022;135107;|Carqueiranne FC
30003;Göyt?p? FC;23/02/2024;19527;|Göyt?p? FC
30004;Hooglede FC;13/02/2022;135682;|Hooglede FC
30005;Medina FC;03/07/2024;116235;|Medina FC
30006;Kocaali FC;17/11/2025;134852;|Kocaali FC
30007;Tutzing FC;06/09/2024;109786;|Tutzing FC
30008;Houthulst FC;28/07/2023;129432;|Houthulst FC
30009;Rehburg-Loccum FC;27/07/2024;57587;|Rehburg-Loccum FC
30010;Lagoa da Confusão FC;18/03/2023;15212;|Lagoa da Confusão FC
30011;Csömör FC;02/12/2025;35404;|Csömör FC
30012;Salvatierra de Miño FC;01/06/2022;27677;|Salvatierra de Miño FC
30013;Shioya FC;02/08/2024;118397;|Shioya FC
30014;Governador Archer FC;23/04/2023;137024;|Governador Archer FC
30015;Ainring FC;04/06/2024;139471;|Ainring FC
30016;Fort Lupton FC;31/03/2025;114665;|Fort Lupton FC
30017;São João FC;02/01/2022;103585;|São João FC
30018;Rideau Lakes FC;26/09/2023;78408;|Rideau Lakes FC
30019;Tolmezzo FC;13/06/2022;32811;|Tolmezzo FC
30020;Asola FC;17/03/2022;118695;|Asola FC
30021;Victoria FC;18/08/2024;53488;|Victoria FC
30022;Ale?d FC;28/04/2025;56509;|Ale?d FC
30023;Wahlstedt FC;26/09/2025;142942;|Wahlstedt FC
30024;Pechea FC;25/11/2024;82578;|Pechea FC
30025;Niebüll FC;19/01/2023;35089;|Niebüll FC
30026;Simbach am Inn FC;10/05/2023;120971;|Simbach am Inn FC
30027;Caspe FC;11/11/2022;57193;|Caspe FC
30028;Castellamonte FC;09/12/2023;4053;|Castellamonte FC
30029;Gunbarrel FC;01/01/2024;92380;|Gunbarrel FC
30030;Bluffton FC;05/10/2023;36460;|Bluffton FC
30031;Kushijima FC;29/11/2024;113471;|Kushijima FC
30032;Itamogi FC;25/07/2025;25188;|Itamogi FC
30033;Sechelt FC;28/01/2023;25413;|Sechelt FC
30034;Cetraro FC;21/06/2022;47836;|Cetraro FC
30035;San Blas FC;14/12/2023;69909;|San Blas FC
30036;P?elou? FC;10/04/2023;65813;|P?elou? FC
30037;São Pedro do Ivaí FC;07/07/2023;99294;|São Pedro do Ivaí FC
30038;Nong Ki FC;19/10/2024;34215;|Nong Ki FC
30039;Waverly FC;24/04/2024;61995;|Waverly FC
30040;Pullach im Isartal FC;20/01/2023;107756;|Pullach im Isartal FC
30041;Altusried FC;10/08/2022;137339;|Altusried FC
30042;Jocoro FC;23/04/2024;123535;|Jocoro FC
30043;Tissaf FC;01/06/2024;144827;|Tissaf FC
30044;Vigasio FC;14/04/2024;17841;|Vigasio FC
30045;Molsheim FC;18/02/2022;139192;|Molsheim FC
30046;Lint FC;05/10/2025;21510;|Lint FC
30047;Mikhaylov FC;07/02/2025;106414;|Mikhaylov FC
30048;Skidal’ FC;16/02/2025;12076;|Skidal’ FC
30049;S?tg?chia FC;02/10/2025;90125;|S?tg?chia FC
30050;Calasparra FC;09/03/2022;116970;|Calasparra FC
30051;Cingoli FC;09/07/2022;117095;|Cingoli FC
30052;Tocina FC;18/01/2025;16735;|Tocina FC
30053;San Sebastiano al Vesuvio FC;20/07/2023;61609;|San Sebastiano al Vesuvio FC
30054;Za’roura FC;30/12/2023;118665;|Za’roura FC
30055;Takahama FC;21/02/2025;114391;|Takahama FC
30056;Masquefa FC;01/02/2025;127317;|Masquefa FC
30057;Catanduvas FC;27/04/2024;100963;|Catanduvas FC
30058;Fife FC;13/03/2023;83553;|Fife FC
30059;Lehman FC;26/08/2022;12935;|Lehman FC
30060;Caatiba FC;05/12/2024;21509;|Caatiba FC
30061;B?sudebpur FC;28/11/2024;47675;|B?sudebpur FC
30062;Le Passage FC;26/03/2022;108152;|Le Passage FC
30063;Ouistreham FC;03/02/2024;125106;|Ouistreham FC
30064;Oelsnitz FC;05/12/2025;19980;|Oelsnitz FC
30065;Kokoszki FC;27/02/2025;131578;|Kokoszki FC
30066;Annan FC;19/03/2022;122176;|Annan FC
30067;Kawara FC;07/08/2025;29016;|Kawara FC
30068;Foz FC;26/10/2022;129319;|Foz FC
30069;Covasna FC;19/02/2023;57335;|Covasna FC
30070;El?rup?du FC;04/09/2025;71843;|El?rup?du FC
30071;Fort William FC;20/07/2022;56927;|Fort William FC
30072;Souama FC;23/11/2024;39119;|Souama FC
30073;Somers Point FC;04/07/2025;104063;|Somers Point FC
30074;Novo Horizonte FC;19/11/2024;77317;|Novo Horizonte FC
30075;Woodmere FC;04/12/2023;20333;|Woodmere FC
30076;M?lior FC;01/08/2023;141381;|M?lior FC
30077;Shpola FC;22/01/2023;131529;|Shpola FC
30078;Naters FC;10/02/2024;37350;|Naters FC
30079;Granada FC;25/11/2023;68332;|Granada FC
30080;Mazamet FC;24/05/2024;120395;|Mazamet FC
30081;Yatton FC;14/12/2022;101860;|Yatton FC
30082;Pernes-les-Fontaines FC;02/09/2024;1713;|Pernes-les-Fontaines FC
30083;Nové M?sto na Morav? FC;19/11/2024;51698;|Nové M?sto na Morav? FC
30084;Moree FC;29/10/2022;108209;|Moree FC
30085;Yermolino FC;16/07/2022;126921;|Yermolino FC
30086;Cachoeira dos Índios FC;02/09/2025;11842;|Cachoeira dos Índios FC
30087;Ech Chaïbat FC;07/08/2022;13141;|Ech Chaïbat FC
30088;Zumárraga FC;28/01/2024;98052;|Zumárraga FC
30089;Willstätt FC;14/12/2024;120920;|Willstätt FC
30090;Racconigi FC;25/10/2024;62581;|Racconigi FC
30091;Erquelinnes FC;29/10/2022;48768;|Erquelinnes FC
30092;Pogliano Milanese FC;16/01/2025;139013;|Pogliano Milanese FC
30093;Laakirchen FC;05/06/2025;80467;|Laakirchen FC
30094;Canápolis FC;28/08/2025;24568;|Canápolis FC
30095;Calçoene FC;24/01/2023;8732;|Calçoene FC
30096;Bucine FC;17/02/2022;125065;|Bucine FC
30097;Magstadt FC;10/10/2025;17450;|Magstadt FC
30098;Caém FC;18/12/2022;115836;|Caém FC
30099;Phak Hai FC;02/05/2025;52413;|Phak Hai FC
30100;Holsbeek FC;31/03/2024;94918;|Holsbeek FC
30101;Sung Noen FC;31/05/2024;1400;|Sung Noen FC
30102;Byarozawka FC;21/04/2024;7456;|Byarozawka FC
30103;Gages Lake FC;02/09/2023;113022;|Gages Lake FC
30104;Embrach FC;17/03/2025;56965;|Embrach FC
30105;Asbury Lake FC;26/04/2022;106774;|Asbury Lake FC
30106;Ban Bu Sung FC;09/04/2024;134584;|Ban Bu Sung FC
30107;Saint-Loubès FC;17/08/2024;76385;|Saint-Loubès FC
30108;Pike Road FC;26/06/2023;94825;|Pike Road FC
30109;Pepinster FC;28/09/2023;6580;|Pepinster FC
30110;Mainaschaff FC;22/04/2024;62769;|Mainaschaff FC
30111;Opochka FC;19/06/2022;129351;|Opochka FC
30112;Jucuruçu FC;13/08/2023;134242;|Jucuruçu FC
30113;Havre FC;04/09/2023;130002;|Havre FC
30114;Gavirate FC;29/07/2025;38176;|Gavirate FC
30115;Snohomish FC;12/10/2023;77168;|Snohomish FC
30116;Southampton FC;31/01/2025;44792;|Southampton FC
30117;Heubach FC;26/05/2023;32041;|Heubach FC
30118;Chunakhali FC;09/12/2024;94672;|Chunakhali FC
30119;Sîngera FC;01/09/2024;140439;|Sîngera FC
30120;La Misión FC;01/08/2025;108049;|La Misión FC
30121;Caudete FC;16/10/2025;100182;|Caudete FC
30122;Ozimek FC;05/07/2022;144803;|Ozimek FC
30123;Yaotsu FC;28/09/2023;111277;|Yaotsu FC
30124;Choele Choel FC;26/05/2025;31727;|Choele Choel FC
30125;Wald FC;25/06/2024;63984;|Wald FC
30126;Arteaga FC;26/11/2025;30501;|Arteaga FC
30127;Bruino FC;31/05/2023;127662;|Bruino FC
30128;Huldenberg FC;09/05/2025;104082;|Huldenberg FC
30129;Salaverry FC;09/04/2023;15699;|Salaverry FC
30130;Waynesville FC;15/05/2024;133048;|Waynesville FC
30131;Glocester FC;06/09/2025;94016;|Glocester FC
30132;Rinópolis FC;20/08/2023;539;|Rinópolis FC
30133;Auterive FC;29/10/2025;20270;|Auterive FC
30134;Rokkasho FC;28/12/2025;71146;|Rokkasho FC
30135;Clarion FC;16/04/2024;79507;|Clarion FC
30136;Steinhaus FC;29/04/2024;46022;|Steinhaus FC
30137;Kutztown FC;20/08/2024;69313;|Kutztown FC
30138;Zavolzhsk FC;03/12/2024;24490;|Zavolzhsk FC
30139;Santa Isabel Cholula FC;08/09/2025;28918;|Santa Isabel Cholula FC
30140;Bucak FC;14/01/2024;58984;|Bucak FC
30141;Tiana FC;06/07/2022;10693;|Tiana FC
30142;Iwashita FC;10/04/2025;131187;|Iwashita FC
30143;Schotten FC;29/03/2022;123005;|Schotten FC
30144;Morrovalle FC;03/03/2025;21247;|Morrovalle FC
30145;Chamusca FC;20/05/2022;25928;|Chamusca FC
30146;Mengibar FC;26/05/2024;30003;|Mengibar FC
30147;Sugbongkogon FC;09/07/2022;41539;|Sugbongkogon FC
30148;Tolbazy FC;06/11/2022;113609;|Tolbazy FC
30149;Murag?cha FC;13/12/2024;51919;|Murag?cha FC
30150;Tanfield FC;14/04/2025;101105;|Tanfield FC
30151;Sofiivka FC;12/07/2022;132387;|Sofiivka FC
30152;Água Branca FC;06/02/2023;60730;|Água Branca FC
30153;Sovicille FC;10/04/2023;60740;|Sovicille FC
30154;Conway FC;21/08/2024;133152;|Conway FC
30155;Kuroshio FC;15/11/2024;98556;|Kuroshio FC
30156;Danville FC;04/07/2023;31020;|Danville FC
30157;Rio do Fogo FC;08/05/2024;96356;|Rio do Fogo FC
30158;Southport FC;16/09/2023;11955;|Southport FC
30159;Keuruu FC;13/05/2022;89886;|Keuruu FC
30160;Vienna FC;15/04/2023;35298;|Vienna FC
30161;Panchgara FC;30/04/2025;56180;|Panchgara FC
30162;Ipupiara FC;16/08/2025;139479;|Ipupiara FC
30163;Großhansdorf FC;20/06/2022;10324;|Großhansdorf FC
30164;Manville FC;13/03/2023;2873;|Manville FC
30165;Southborough FC;24/11/2024;90788;|Southborough FC
30166;Schönwalde-Siedlung FC;06/07/2022;75325;|Schönwalde-Siedlung FC
30167;Bel Air FC;20/01/2022;139871;|Bel Air FC
30168;Gop?lpur FC;19/01/2025;115418;|Gop?lpur FC
30169;Warr Acres FC;22/11/2022;38396;|Warr Acres FC
30170;Franklin FC;07/06/2022;125279;|Franklin FC
30171;Satipo FC;21/08/2024;90309;|Satipo FC
30172;Lysá nad Labem FC;07/07/2024;84883;|Lysá nad Labem FC
30173;Rüdesheim am Rhein FC;08/03/2025;40099;|Rüdesheim am Rhein FC
30174;Judenburg FC;16/11/2023;41551;|Judenburg FC
30175;Iretama FC;10/04/2022;13397;|Iretama FC
30176;Wustermark FC;25/01/2025;128179;|Wustermark FC
30177;Tipp City FC;25/09/2024;37828;|Tipp City FC
30178;Dhanw?da FC;09/01/2022;117484;|Dhanw?da FC
30179;Bagnolo in Piano FC;23/04/2024;92130;|Bagnolo in Piano FC
30180;Sulzbach FC;13/12/2025;72430;|Sulzbach FC
30181;Klötze FC;20/04/2025;4874;|Klötze FC
30182;Struthers FC;17/05/2024;53507;|Struthers FC
30183;Lincoln Park FC;24/11/2023;122044;|Lincoln Park FC
30184;?nan FC;05/02/2024;101820;|?nan FC
30185;Zaggota FC;30/01/2022;38609;|Zaggota FC
30186;North Glengarry FC;05/02/2025;134821;|North Glengarry FC
30187;Kurort Steinbach-Hallenberg FC;25/12/2022;18319;|Kurort Steinbach-Hallenberg FC
30188;Ledegem FC;11/11/2025;88938;|Ledegem FC
30189;Digora FC;04/02/2022;99671;|Digora FC
30190;Waldwick FC;11/06/2025;100805;|Waldwick FC
30191;Gambolò FC;27/08/2022;106981;|Gambolò FC
30192;Cavriago FC;19/07/2022;87119;|Cavriago FC
30193;Melendugno FC;02/04/2025;1886;|Melendugno FC
30194;Condé-sur-l’Escaut FC;23/11/2022;69453;|Condé-sur-l’Escaut FC
30195;Shawano FC;09/12/2022;104540;|Shawano FC
30196;Pavlikeni FC;30/03/2022;63281;|Pavlikeni FC
30197;Fairview FC;12/04/2023;122766;|Fairview FC
30198;Red Bank FC;22/08/2022;48202;|Red Bank FC
30199;Poienile de sub Munte FC;27/04/2025;100003;|Poienile de sub Munte FC
30200;Meldola FC;24/10/2025;148176;|Meldola FC
30201;Cabriès FC;02/11/2025;138681;|Cabriès FC
30202;Maiquinique FC;05/11/2025;20754;|Maiquinique FC
30203;Lescar FC;15/05/2024;97376;|Lescar FC
30204;College FC;24/10/2023;94392;|College FC
30205;Dylym FC;17/12/2024;14348;|Dylym FC
30206;Macomer FC;22/07/2024;128790;|Macomer FC
30207;Heves FC;06/09/2023;32606;|Heves FC
30208;Krivodanovka FC;25/02/2024;97976;|Krivodanovka FC
30209;Kamalasai FC;03/10/2025;29246;|Kamalasai FC
30210;Santa Teresa FC;26/12/2025;106369;|Santa Teresa FC
30211;Oberhausen-Rheinhausen FC;26/12/2024;133432;|Oberhausen-Rheinhausen FC
30212;Nogliki FC;08/03/2025;110264;|Nogliki FC
30213;Kinh?lu FC;28/12/2022;67861;|Kinh?lu FC
30214;Nideggen FC;03/04/2022;101402;|Nideggen FC
30215;Bela Vista de Minas FC;30/01/2025;119383;|Bela Vista de Minas FC
30216;South Huron FC;08/05/2023;46811;|South Huron FC
30217;Sakuho FC;30/08/2022;24914;|Sakuho FC
30218;Mengen FC;01/11/2024;141249;|Mengen FC
30219;Brembate FC;26/06/2025;41288;|Brembate FC
30220;Progress FC;09/06/2022;98486;|Progress FC
30221;Marieville FC;01/06/2022;62112;|Marieville FC
30222;Crigglestone FC;21/07/2023;33725;|Crigglestone FC
30223;Kaman FC;23/10/2022;65234;|Kaman FC
30224;Fairmount FC;20/03/2025;110591;|Fairmount FC
30225;Ontario FC;18/07/2025;41791;|Ontario FC
30226;Mori FC;13/09/2023;64372;|Mori FC
30227;Wölfersheim FC;01/08/2022;51388;|Wölfersheim FC
30228;Bil?spur FC;01/05/2023;111438;|Bil?spur FC
30229;Bou Nouh FC;15/12/2024;96226;|Bou Nouh FC
30230;Roßtal FC;29/10/2025;29052;|Roßtal FC
30231;Hingyon FC;03/11/2022;55024;|Hingyon FC
30232;Old Saybrook FC;28/03/2025;130881;|Old Saybrook FC
30233;Sinimbu FC;30/06/2023;55522;|Sinimbu FC
30234;San Felice Circeo FC;22/03/2025;70252;|San Felice Circeo FC
30235;Kirkland FC;22/12/2024;786;|Kirkland FC
30236;Arques FC;13/07/2023;149408;|Arques FC
30237;Makale FC;20/08/2023;138517;|Makale FC
30238;Hongliuwan FC;24/12/2025;106841;|Hongliuwan FC
30239;Cedar Hills FC;28/07/2022;43769;|Cedar Hills FC
30240;Hobart FC;04/08/2025;115443;|Hobart FC
30241;Dallgow-Döberitz FC;19/02/2024;61961;|Dallgow-Döberitz FC
30242;Le Mars FC;02/04/2022;41031;|Le Mars FC
30243;Oldenburg in Holstein FC;03/01/2025;96224;|Oldenburg in Holstein FC
30244;A?a?? Ay?bl? FC;16/07/2023;57100;|A?a?? Ay?bl? FC
30245;Chilakh?na FC;07/07/2025;120492;|Chilakh?na FC
30246;Bergambacht FC;15/01/2022;118356;|Bergambacht FC
30247;Cresson FC;01/07/2022;119406;|Cresson FC
30248;Standish FC;18/03/2025;95932;|Standish FC
30249;Harrisonville FC;29/07/2025;81608;|Harrisonville FC
30250;Sannicandro di Bari FC;19/09/2023;10980;|Sannicandro di Bari FC
30251;Divonne-les-Bains FC;04/06/2022;39708;|Divonne-les-Bains FC
30252;Kümmersbruck FC;15/07/2025;149260;|Kümmersbruck FC
30253;Narborough FC;02/10/2025;105726;|Narborough FC
30254;Clinton FC;12/08/2025;18890;|Clinton FC
30255;San Agustín de las Juntas FC;31/08/2024;53630;|San Agustín de las Juntas FC
30256;San Isidro FC;03/08/2025;120474;|San Isidro FC
30257;Kösching FC;19/09/2023;49086;|Kösching FC
30258;Brandon FC;14/01/2024;133263;|Brandon FC
30259;Ikryanoye FC;16/08/2023;137970;|Ikryanoye FC
30260;Lakhya FC;31/07/2023;113502;|Lakhya FC
30261;Littleton FC;06/11/2022;19705;|Littleton FC
30262;Berd FC;05/07/2024;119712;|Berd FC
30263;Tsun? FC;27/06/2022;73915;|Tsun? FC
30264;Lenggries FC;08/03/2025;59006;|Lenggries FC
30265;Aveley FC;02/01/2024;133894;|Aveley FC
30266;Hayle FC;26/02/2022;107742;|Hayle FC
30267;Lovendegem FC;28/01/2022;22500;|Lovendegem FC
30268;Taghbalt FC;16/02/2022;31847;|Taghbalt FC
30269;Aire-sur-la-Lys FC;01/01/2025;5862;|Aire-sur-la-Lys FC
30270;Portland FC;20/10/2025;11733;|Portland FC
30271;Milford FC;02/06/2022;16362;|Milford FC
30272;Tárnok FC;26/03/2022;115589;|Tárnok FC
30273;Pescaria Brava FC;22/06/2023;88428;|Pescaria Brava FC
30274;Planalto FC;29/05/2022;49706;|Planalto FC
30275;Le Beausset FC;30/08/2023;132666;|Le Beausset FC
30276;Kosh-Agach FC;12/01/2025;117012;|Kosh-Agach FC
30277;Nolensville FC;02/07/2025;34778;|Nolensville FC
30278;Inverigo FC;07/04/2022;61839;|Inverigo FC
30279;Ivan?ice FC;01/09/2025;87835;|Ivan?ice FC
30280;Kala?kunda FC;31/01/2025;89779;|Kala?kunda FC
30281;N?takki FC;22/02/2025;55141;|N?takki FC
30282;Kargopol FC;14/08/2025;41391;|Kargopol FC
30283;Guaraciaba FC;29/08/2022;98443;|Guaraciaba FC
30284;San Pancrazio Salentino FC;16/06/2023;62056;|San Pancrazio Salentino FC
30285;Figeac FC;29/05/2023;1664;|Figeac FC
30286;Garlasco FC;24/09/2024;77992;|Garlasco FC
30287;Rödinghausen FC;02/04/2023;68622;|Rödinghausen FC
30288;Ahmadpur FC;25/08/2024;66908;|Ahmadpur FC
30289;Matadepera FC;06/12/2024;113105;|Matadepera FC
30290;Isabela FC;14/06/2023;28526;|Isabela FC
30291;Barw?n FC;16/08/2025;53053;|Barw?n FC
30292;Wood River FC;10/12/2023;80767;|Wood River FC
30293;Friendly FC;16/06/2025;473;|Friendly FC
30294;Moba FC;22/02/2023;48404;|Moba FC
30295;Hoek van Holland FC;12/06/2022;40884;|Hoek van Holland FC
30296;’Aïn Leuh FC;05/03/2024;796;|’Aïn Leuh FC
30297;Santam?gul?ru FC;18/11/2024;20075;|Santam?gul?ru FC
30298;Barga FC;29/02/2024;137722;|Barga FC
30299;Sleepy Hollow FC;17/11/2024;7751;|Sleepy Hollow FC
30300;Lentvaris FC;03/11/2023;15239;|Lentvaris FC
30301;Sankt Andrä FC;01/03/2024;14055;|Sankt Andrä FC
30302;Šurany FC;10/03/2025;38722;|Šurany FC
30303;Fair Oaks Ranch FC;04/05/2025;18677;|Fair Oaks Ranch FC
30304;Highfields FC;27/11/2022;19620;|Highfields FC
30305;Roboré FC;10/11/2024;5133;|Roboré FC
30306;Sipacate FC;02/02/2024;38352;|Sipacate FC
30307;North Versailles FC;22/10/2024;789;|North Versailles FC
